latitude,longitude,datetime,power,confidence,surface_temperature_celcius
-37.202,148.438,2014-02-08T13:05:10,34.5,100,59
-37.205,148.416,2014-02-08T13:05:10,19.7,100,48
-37.173,148.562,2014-02-08T13:05:10,38.4,100,59
-37.175,148.551,2014-02-08T13:05:10,30.2,100,55
-37.179,148.528,2014-02-08T13:05:10,12.3,80,40
-37.184,148.494,2014-02-08T13:05:10,30.5,100,55
-37.187,148.471,2014-02-08T13:05:10,19.4,99,47
-37.189,148.459,2014-02-08T13:05:10,19.7,98,46
-37.193,148.436,2014-02-08T13:05:10,44.5,100,65
-37.194,148.424,2014-02-08T13:05:10,20,100,48
-37.203,148.427,2014-02-08T13:05:10,40.3,100,62
-37.166,148.548,2014-02-08T13:05:10,52.6,100,68
-37.211,148.441,2014-02-08T13:05:10,20.7,100,48
-37.168,148.537,2014-02-08T13:05:10,45.4,100,65
-37.212,148.43,2014-02-08T13:05:10,56.3,100,71
-37.17,148.526,2014-02-08T13:05:10,30,100,55
-37.171,148.514,2014-02-08T13:05:10,42.9,100,63
-37.173,148.503,2014-02-08T13:05:10,26.7,100,53
-37.175,148.491,2014-02-08T13:05:10,20.1,100,47
-37.192,148.377,2014-02-08T13:05:10,53.2,100,69
-37.184,148.381,2014-02-08T13:05:10,41.4,100,62
-37.162,148.53,2014-02-08T13:05:10,24.4,100,50
-37.177,148.426,2014-02-08T13:05:10,23.3,100,49
-37.186,148.37,2014-02-08T13:05:10,36.1,100,58
-37.149,148.55,2014-02-08T13:05:10,36.3,100,58
-37.151,148.539,2014-02-08T13:05:10,23.5,88,50
-37.152,148.528,2014-02-08T13:05:10,19.9,98,46
-37.163,148.458,2014-02-08T13:05:10,26.1,100,52
-37.154,148.516,2014-02-08T13:05:10,20.8,98,48
-37.165,148.447,2014-02-08T13:05:10,28.7,100,53
-37.178,148.356,2014-02-08T13:05:10,21.2,100,48
-37.143,148.525,2014-02-08T13:05:10,20.8,99,46
-37.15,148.479,2014-02-08T13:05:10,27.7,100,53
-37.152,148.467,2014-02-08T13:05:10,37.9,100,60
-37.154,148.456,2014-02-08T13:05:10,41.7,100,62
-37.159,148.422,2014-02-08T13:05:10,18.6,97,46
-37.156,148.445,2014-02-08T13:05:10,31.1,100,55
-37.157,148.433,2014-02-08T13:05:10,31.3,100,56
-37.169,148.354,2014-02-08T13:05:10,22.1,100,49
-37.141,148.477,2014-02-08T13:05:10,63.9,100,74
-37.143,148.465,2014-02-08T13:05:10,44.3,100,64
-37.145,148.454,2014-02-08T13:05:10,24.8,100,51
-37.147,148.443,2014-02-08T13:05:10,25.1,100,52
-37.15,148.419,2014-02-08T13:05:10,12.7,82,40
-37.148,148.431,2014-02-08T13:05:10,16.2,83,44
-37.16,148.352,2014-02-08T13:05:10,12.9,85,41
-37.162,148.341,2014-02-08T13:05:10,32.3,100,57
-37.131,148.486,2014-02-08T13:05:10,44,100,64
-37.132,148.475,2014-02-08T13:05:10,57.9,100,71
-37.134,148.463,2014-02-08T13:05:10,30.8,100,56
-37.136,148.452,2014-02-08T13:05:10,28.5,100,54
-37.209,148.452,2014-02-08T13:05:10,27.6,100,53
-37.123,148.473,2014-02-08T13:05:10,27.5,100,53
-37.125,148.461,2014-02-08T13:05:10,30.9,100,55
-37.127,148.45,2014-02-08T13:05:10,39.7,100,61
-37.112,148.482,2014-02-08T13:05:10,16.3,88,42
-37.114,148.47,2014-02-08T13:05:10,25.2,100,51
-37.118,148.448,2014-02-08T13:05:10,29,100,54
-37.151,148.35,2014-02-08T13:05:10,14.2,87,42
-37.105,148.468,2014-02-08T13:05:10,24.3,100,49
-37.107,148.457,2014-02-08T13:05:10,34.7,100,58
-37.153,148.339,2014-02-08T13:05:10,13.2,84,41
-37.108,148.446,2014-02-08T13:05:10,32.4,100,57
-37.121,148.484,2014-02-08T13:05:10,62.5,100,73
-37.116,148.459,2014-02-08T13:05:10,28.4,100,54
-37.23,148.375,2014-02-08T13:05:10,28.9,100,55
-37.19,148.577,2014-02-08T13:05:10,16.5,85,41
-37.279,148.416,2014-02-08T13:05:10,40.2,100,63
-37.277,148.428,2014-02-08T13:05:10,19.3,97,48
-37.32,148.45,2014-02-08T13:05:00,191.3,100,114
-37.306,148.423,2014-02-08T13:05:00,180.2,100,113
-37.31,148.459,2014-02-08T13:05:00,39.8,100,61
-37.295,148.432,2014-02-08T13:05:00,88.2,100,85
-37.297,148.42,2014-02-08T13:05:00,94.6,100,88
-37.286,148.43,2014-02-08T13:05:00,83.5,100,83
-37.311,148.447,2014-02-08T13:05:00,86,100,84
-37.288,148.418,2014-02-08T13:05:00,82.3,100,83
-37.304,148.434,2014-02-08T13:05:00,138.9,100,102
-37.255,148.696,2014-02-08T13:05:00,20.1,96,45
-37.33,148.452,2014-02-08T13:05:00,95.5,100,87
-37.283,148.692,2014-02-08T13:05:00,26.8,100,51
-37.4,148.044,2014-02-08T13:05:00,17.2,87,42
-37.445,148.297,2014-02-08T13:05:00,28,100,51
-37.1452,148.4537,2014-02-08T13:05:00,24.5,100,51
-37.165,148.4465,2014-02-08T13:04:50,28.3,100,53
-37.1986,148.461,2014-02-08T13:04:20,30.1,100,55
-37.1861,148.3696,2014-02-08T13:04:10,36.1,100,58
-37.1511,148.5387,2014-02-08T13:04:10,23.1,87,49
-37.1545,148.5161,2014-02-08T13:04:10,20.5,97,47
-37.1417,148.4764,2014-02-08T13:04:10,63.9,100,74
-37.1624,148.3403,2014-02-08T13:04:10,32.4,100,57
-37.1145,148.4701,2014-02-08T13:04:10,24.8,100,50
-37.2953,148.4315,2014-02-08T13:04:10,90.2,100,86
-37.2236,148.4199,2014-02-08T13:03:50,19.1,100,48
-37.2192,148.5725,2014-02-08T13:03:30,17.3,83,43
-37.2863,148.4294,2014-02-08T13:03:30,84.2,100,84
-37.2499,148.5564,2014-02-08T13:03:20,15.7,87,42
-37.1811,148.575,2014-02-08T13:03:20,18.3,91,44
-37.1829,148.5638,2014-02-08T13:03:20,36.7,100,58
-37.1344,148.4629,2014-02-08T13:03:20,30.8,100,56
-37.1504,148.4192,2014-02-08T13:03:20,12.6,81,40
-37.288,148.4181,2014-02-08T13:03:10,83.1,100,83
-37.2305,148.3744,2014-02-08T13:03:10,28.6,100,55
-37.2219,148.4315,2014-02-08T13:03:00,46.7,100,66
-37.1926,148.377,2014-02-08T13:03:00,53.8,100,70
-37.2362,148.3992,2014-02-08T13:03:00,37.1,100,61
-37.2128,148.4293,2014-02-08T13:03:00,56.4,100,71
-37.195,148.4842,2014-02-08T13:03:00,13.2,83,41
-37.127,148.4497,2014-02-08T13:03:00,39.4,100,61
-37.1088,148.4456,2014-02-08T13:03:00,33.3,100,57
-37.2146,148.4177,2014-02-08T13:02:50,48.7,100,67
-37.1361,148.4517,2014-02-08T13:02:50,28,100,54
-37.2215,148.3724,2014-02-08T13:02:50,39.1,100,62
-37.1533,148.3382,2014-02-08T13:02:50,13.1,84,41
-37.1071,148.4568,2014-02-08T13:02:50,35.7,100,58
-37.2838,148.6915,2014-02-08T13:02:40,26.5,100,51
-37.3208,148.4493,2014-02-08T13:02:40,191.2,100,114
-37.3044,148.4336,2014-02-08T13:02:40,139.1,100,102
-37.2508,148.4268,2014-02-08T13:02:40,17.1,91,46
-37.24,148.4359,2014-02-08T13:02:40,14.6,85,44
-37.2327,148.4222,2014-02-08T13:02:40,32.8,100,59
-37.2396,148.3764,2014-02-08T13:02:40,14.9,91,43
-37.2344,148.4106,2014-02-08T13:02:40,25.1,100,54
-37.2201,148.443,2014-02-08T13:02:40,16.4,91,45
-37.1902,148.5772,2014-02-08T13:02:40,16.4,85,41
-37.1738,148.5616,2014-02-08T13:02:40,38.6,100,60
-37.1755,148.5504,2014-02-08T13:02:40,29.8,100,55
-37.1896,148.4585,2014-02-08T13:02:40,19.5,98,46
-37.1948,148.4242,2014-02-08T13:02:40,19.8,100,48
-37.1664,148.5481,2014-02-08T13:02:40,53.3,100,69
-37.1682,148.5369,2014-02-08T13:02:40,46,100,65
-37.1752,148.4911,2014-02-08T13:02:40,19.9,99,47
-37.1633,148.4578,2014-02-08T13:02:40,25.7,100,51
-37.1437,148.5252,2014-02-08T13:02:40,20.6,98,46
-37.1434,148.4649,2014-02-08T13:02:40,44.3,100,64
-37.1525,148.467,2014-02-08T13:02:40,38.2,100,60
-37.1218,148.4839,2014-02-08T13:02:40,62.1,100,73
-37.1127,148.4819,2014-02-08T13:02:40,16.2,88,42
-37.1179,148.4478,2014-02-08T13:02:40,28.5,100,54
-37.4003,148.0438,2014-02-08T13:02:40,17,87,42
-37.3118,148.4472,2014-02-08T13:02:40,85.4,100,84
-37.2971,148.4201,2014-02-08T13:02:40,96.7,100,89
-37.2772,148.4273,2014-02-08T13:02:40,19.2,97,47
-37.2789,148.4159,2014-02-08T13:02:40,40.8,100,63
-37.2435,148.4129,2014-02-08T13:02:40,20.9,100,50
-37.2292,148.445,2014-02-08T13:02:40,38.5,100,61
-37.2309,148.4337,2014-02-08T13:02:40,32.4,100,58
-37.2379,148.3876,2014-02-08T13:02:40,68.1,100,77
-37.2111,148.4407,2014-02-08T13:02:40,20.4,100,48
-37.1863,148.5411,2014-02-08T13:02:40,17.5,91,43
-37.2003,148.4496,2014-02-08T13:02:40,75.5,100,80
-37.2056,148.4153,2014-02-08T13:02:40,19.6,100,48
-37.179,148.5274,2014-02-08T13:02:40,12.2,80,40
-37.1931,148.4355,2014-02-08T13:02:40,44.8,100,65
-37.1734,148.5027,2014-02-08T13:02:40,26.4,100,53
-37.1844,148.3808,2014-02-08T13:02:40,41.5,100,62
-37.1493,148.5501,2014-02-08T13:02:40,36.5,100,58
-37.1788,148.356,2014-02-08T13:02:40,20.9,100,47
-37.1542,148.4557,2014-02-08T13:02:40,42.1,100,62
-37.156,148.4443,2014-02-08T13:02:40,30.6,100,55
-37.1595,148.4213,2014-02-08T13:02:40,18.4,97,46
-37.1487,148.4307,2014-02-08T13:02:40,16,82,44
-37.1326,148.4743,2014-02-08T13:02:40,57.8,100,71
-37.1516,148.3496,2014-02-08T13:02:40,14.1,86,42
-37.1253,148.4609,2014-02-08T13:02:40,30.3,100,55
-37.1162,148.4589,2014-02-08T13:02:40,27.9,100,54
-37.4453,148.2966,2014-02-08T13:02:40,27.7,100,51
-37.3299,148.4516,2014-02-08T13:02:40,95.5,100,87
-37.31,148.4587,2014-02-08T13:02:40,39.6,100,61
-37.3013,148.4421,2014-02-07T15:40:40,21.6,95,45
-37.1455,148.3566,2014-02-07T15:39:00,17.7,88,42
-37.1566,148.3547,2014-02-07T15:34:20,16.4,85,41
-37.093,148.4066,2014-02-07T15:33:50,22.4,94,45
-37.3012,148.4475,2014-02-07T15:33:00,21.1,94,44
-37.1346,148.3595,2014-02-07T15:31:40,37.6,100,57
-37.1884,148.5611,2014-02-07T15:31:40,35.3,100,56
-37.1899,148.5769,2014-02-07T15:31:40,21.6,84,45
-37.2013,148.4582,2014-02-07T04:39:40,48.6,87,70
-37.2128,148.4647,2014-02-07T04:34:00,102.4,94,93
-37.2042,148.4683,2014-02-07T04:33:10,118.1,87,98
-37.137,148.428,2014-02-07T00:20:40,122.6,100,98
-37.227,148.571,2014-02-07T00:20:40,38.1,84,59
-37.161,148.356,2014-02-07T00:20:40,26.9,81,55
-37.225,148.559,2014-02-07T00:20:40,46.4,86,64
-37.1361,148.4289,2014-02-07T00:19:40,122.8,100,98
-37.1605,148.3563,2014-02-07T00:13:00,26.9,81,55
-37.2248,148.5595,2014-02-07T00:12:50,46.2,86,64
-37.1539,148.5407,2014-02-06T14:52:30,17.4,80,40
-37.1964,148.5614,2014-02-06T13:21:10,30.8,100,52
-37.1013,148.3945,2014-02-06T13:20:50,26.4,100,50
-37.196,148.562,2014-02-06T13:17:20,31,100,52
-37.201,148.474,2014-02-06T13:17:20,17.9,86,41
-37.186,148.5,2014-02-06T13:17:20,23.1,98,46
-37.098,148.409,2014-02-06T13:17:20,32.4,100,55
-37.101,148.395,2014-02-06T13:17:20,26.6,100,50
-37.088,148.407,2014-02-06T13:17:20,16.8,84,41
-37.159,148.356,2014-02-06T13:17:20,22.6,99,46
-37.139,148.36,2014-02-06T13:17:20,44.6,100,62
-37.146,148.367,2014-02-06T13:17:20,29.6,100,53
-37.149,148.362,2014-02-06T13:17:20,19.4,92,44
-37.194,148.575,2014-02-06T13:17:20,19.6,87,42
-37.257,148.679,2014-02-06T13:17:10,24.9,98,46
-37.1467,148.3664,2014-02-06T13:16:40,29.4,100,53
-37.1592,148.3556,2014-02-06T13:16:20,22.4,98,46
-37.2014,148.4739,2014-02-06T13:15:30,17.8,86,41
-37.2573,148.6789,2014-02-06T13:14:40,24.7,98,46
-37.1939,148.575,2014-02-06T13:14:40,19.6,87,42
-37.1862,148.4993,2014-02-06T13:14:40,23,98,46
-37.1494,148.3615,2014-02-06T13:14:40,19.3,92,44
-37.1392,148.3598,2014-02-06T13:14:40,44.9,100,62
-37.0988,148.4088,2014-02-06T13:14:40,32.1,100,54
-37.0887,148.4063,2014-02-06T13:14:40,16.7,84,41
-37.0997,148.3904,2014-02-06T03:59:10,88.3,100,89
-37.2354,148.4515,2014-02-06T03:55:30,50.2,93,72
-37.1642,148.3613,2014-02-06T03:53:50,35.3,88,64
-37.1064,148.4209,2014-02-06T03:53:30,47.3,92,71
-37.2472,148.4377,2014-02-06T03:53:30,48.7,93,72
-37.108,148.407,2014-02-06T03:53:00,116.3,100,98
-37.109,148.392,2014-02-06T03:53:00,110.6,100,97
-37.111,148.378,2014-02-06T03:53:00,41.5,91,69
-37.1,148.39,2014-02-06T03:53:00,89.5,100,89
-37.096,148.418,2014-02-06T03:53:00,36.1,88,64
-37.101,148.376,2014-02-06T03:53:00,55.1,94,75
-37.133,148.368,2014-02-06T03:53:00,26.5,85,60
-37.106,148.421,2014-02-06T03:53:00,47.5,92,72
-37.163,148.553,2014-02-06T03:53:00,44.6,87,66
-37.142,148.371,2014-02-06T03:53:00,46.8,93,72
-37.178,148.415,2014-02-06T03:53:00,32.6,83,58
-37.164,148.361,2014-02-06T03:53:00,33.2,84,63
-37.249,148.424,2014-02-06T03:52:50,33.9,81,64
-37.235,148.451,2014-02-06T03:52:50,53,94,74
-37.232,148.393,2014-02-06T03:52:50,45.6,92,70
-37.222,148.391,2014-02-06T03:52:50,27.7,84,60
-37.306,148.442,2014-02-06T03:52:50,25.6,80,54
-37.267,148.434,2014-02-06T03:52:50,39.7,82,67
-37.247,148.437,2014-02-06T03:52:50,46.1,92,71
-37.1112,148.3781,2014-02-06T03:52:20,41.3,91,69
-37.108,148.407,2014-02-06T03:52:10,116,100,98
-37.1784,148.4152,2014-02-06T03:51:50,33.6,84,58
-37.1096,148.3924,2014-02-06T03:51:30,110.4,100,96
-37.2318,148.3937,2014-02-06T03:51:10,44.9,91,70
-37.1328,148.368,2014-02-06T03:51:10,26.3,85,60
-37.2668,148.4341,2014-02-06T03:50:50,41,85,67
-37.3066,148.4427,2014-02-06T03:50:40,25.5,80,54
-37.0965,148.4185,2014-02-06T03:50:40,35.5,88,64
-37.2219,148.3913,2014-02-06T03:50:40,27.5,84,60
-37.1629,148.553,2014-02-06T03:50:40,45.9,89,67
-37.2488,148.4239,2014-02-06T03:50:40,36.1,84,65
-37.1012,148.3764,2014-02-06T03:50:40,54.3,94,74
-37.1426,148.3714,2014-02-06T03:50:40,46.1,92,71
-38.3301,143.2774,2014-02-05T04:52:30,30.8,89,65
-38.3404,143.2806,2014-02-05T04:51:40,145.5,100,106
-38.3537,143.2683,2014-02-05T04:50:40,45.7,91,69
-37.2548,148.4412,2014-02-05T04:48:20,26.8,80,54
-38.34,143.28,2014-02-05T04:47:50,147.3,100,107
-38.33,143.277,2014-02-05T04:47:50,31,89,65
-38.354,143.268,2014-02-05T04:47:50,48.3,92,71
-37.253,148.444,2014-02-05T04:47:40,36.6,86,60
-37.255,148.441,2014-02-05T04:47:40,26.8,80,54
-37.24,148.435,2014-02-05T04:47:40,27.7,82,55
-37.2534,148.4446,2014-02-05T04:46:40,35.9,85,60
-37.2405,148.4359,2014-02-05T04:45:50,27.7,81,55
-37.297,148.445,2014-02-05T00:32:50,53,90,67
-37.2961,148.4458,2014-02-05T00:24:30,52.9,90,67
-37.247,148.4985,2014-02-02T15:18:20,17.8,93,45
-37.2634,148.6848,2014-02-02T15:15:50,57.6,100,70
-37.2816,148.6812,2014-02-02T15:15:50,23.8,100,48
-37.2395,148.512,2014-02-02T15:14:30,15,84,42
-37.2725,148.683,2014-02-02T15:14:10,39.7,100,60
-37.2411,148.5234,2014-02-02T15:14:00,18,93,44
-37.2741,148.6947,2014-02-02T15:13:50,31.2,100,54
-37.2609,148.5309,2014-02-02T15:13:50,26.6,100,51
-37.2624,148.5423,2014-02-02T15:13:50,15.1,83,41
-37.2347,148.4777,2014-02-02T15:13:20,27.6,100,52
-37.2332,148.4663,2014-02-02T15:13:20,26.7,100,51
-37.1476,148.3737,2014-02-02T15:13:10,23.3,100,49
-37.1492,148.385,2014-02-02T15:13:10,23.2,100,49
-37.1582,148.383,2014-02-02T15:13:10,43.7,100,64
-37.1657,148.3698,2014-02-02T15:13:10,16.2,90,43
-37.2304,148.5141,2014-02-02T15:13:10,24.9,100,50
-37.2422,148.4642,2014-02-02T15:13:10,29,100,53
-37.2387,148.4775,2014-02-02T04:24:20,58.5,95,76
-37.2407,148.4652,2014-02-02T04:24:20,23.9,83,57
-37.5043,148.8671,2014-02-02T04:22:00,45.6,93,72
-37.2482,148.4795,2014-02-02T04:21:10,36.4,88,64
-37.1639,148.3742,2014-02-02T04:21:10,54,94,75
-37.1505,148.3965,2014-02-02T04:21:10,27.7,85,60
-37.2786,148.6801,2014-02-02T04:19:10,65.1,96,78
-37.2691,148.6774,2014-02-02T04:18:10,148.4,100,105
-37.267,148.69,2014-02-02T04:18:00,23.6,81,55
-37.247,148.512,2014-02-02T04:17:20,70.1,97,81
-37.249,148.5,2014-02-02T04:17:20,47.9,92,71
-37.242,148.517,2014-02-02T04:17:20,50,92,70
-37.244,148.505,2014-02-02T04:17:20,73.4,97,81
-37.246,148.492,2014-02-02T04:17:20,25.4,81,57
-37.248,148.479,2014-02-02T04:17:20,36,88,64
-37.234,148.503,2014-02-02T04:17:20,82,99,84
-37.264,148.53,2014-02-02T04:17:20,23.4,81,55
-37.173,148.377,2014-02-02T04:17:20,22.4,82,57
-37.15,148.396,2014-02-02T04:17:20,29.7,86,62
-37.245,148.524,2014-02-02T04:17:20,31.2,82,61
-37.152,148.384,2014-02-02T04:17:20,28.2,87,62
-37.239,148.477,2014-02-02T04:17:20,55.7,94,74
-37.241,148.465,2014-02-02T04:17:20,22.2,82,56
-37.278,148.68,2014-02-02T04:17:20,66,96,78
-37.267,148.69,2014-02-02T04:17:20,23.6,81,55
-37.269,148.677,2014-02-02T04:17:20,149.1,100,106
-37.504,148.867,2014-02-02T04:17:20,46,93,72
-37.502,148.879,2014-02-02T04:17:20,46.6,93,72
-37.244,148.5051,2014-02-02T04:17:10,73.9,97,82
-37.5022,148.8796,2014-02-02T04:16:50,46.2,93,72
-37.2419,148.5176,2014-02-02T04:16:20,50.4,92,71
-37.1733,148.3769,2014-02-02T04:15:50,22.7,83,57
-37.2642,148.5302,2014-02-02T04:15:40,23.4,81,55
-37.2345,148.5031,2014-02-02T04:15:40,85.6,99,86
-37.2496,148.4998,2014-02-02T04:15:00,47.1,92,71
-37.2454,148.5247,2014-02-02T04:14:50,30.5,81,61
-37.2475,148.5123,2014-02-02T04:14:50,69.1,97,81
-37.2461,148.4924,2014-02-02T04:14:50,25.7,82,58
-37.1525,148.384,2014-02-02T04:14:50,26.1,86,61
-37.2603,148.5403,2014-02-01T13:02:20,32.6,100,54
-37.2426,148.4663,2014-02-01T13:02:10,17.2,90,43
-37.2453,148.5137,2014-02-01T12:59:20,17.3,90,43
-37.251,148.539,2014-02-01T12:58:50,16.8,87,42
-37.264,148.448,2014-02-01T12:58:50,20.6,99,47
-37.245,148.514,2014-02-01T12:58:50,17.4,91,43
-37.248,148.491,2014-02-01T12:58:50,16.6,89,43
-37.236,148.512,2014-02-01T12:58:50,20.1,95,45
-37.242,148.466,2014-02-01T12:58:50,17.2,90,43
-37.268,148.682,2014-02-01T12:58:50,15,81,40
-37.153,148.383,2014-02-01T12:58:50,61.8,100,73
-37.27,148.671,2014-02-01T12:58:50,35.7,100,57
-37.172,148.375,2014-02-01T12:58:50,13.3,80,40
-37.289,148.465,2014-02-01T12:58:50,15.9,83,40
-37.26,148.541,2014-02-01T12:58:50,33.1,100,55
-37.277,148.684,2014-02-01T12:58:50,85.5,100,82
-37.279,148.673,2014-02-01T12:58:50,41.7,100,61
-37.501,148.858,2014-02-01T12:58:40,28.7,88,54
-37.499,148.869,2014-02-01T12:58:40,51.2,100,67
-37.2512,148.5383,2014-02-01T12:58:10,16.7,86,42
-37.2638,148.4475,2014-02-01T12:57:20,20.3,98,46
-37.2363,148.5115,2014-02-01T12:57:10,20,94,45
-37.2774,148.684,2014-02-01T12:57:00,85.6,100,82
-37.279,148.6726,2014-02-01T12:56:40,41.7,100,61
-37.5009,148.8578,2014-02-01T12:56:20,28.7,89,54
-37.4992,148.8692,2014-02-01T12:56:20,51.2,100,67
-37.2684,148.682,2014-02-01T12:56:20,14.9,81,40
-37.27,148.6707,2014-02-01T12:56:20,35.9,100,57
-37.2485,148.491,2014-02-01T12:56:20,16.5,88,42
-37.153,148.3826,2014-02-01T12:56:20,62.4,100,73
-37.2894,148.4648,2014-02-01T12:56:20,15.8,82,40
-37.2801,144.3999,2014-02-01T05:13:00,15.7,81,55
-37.28,144.399,2014-02-01T05:12:20,15.8,81,55
-37.532,148.844,2014-01-31T00:14:30,31.8,83,57
-37.525,148.858,2014-01-31T00:14:30,28.1,81,55
-37.5137,148.849,2014-01-31T00:06:50,28.8,82,56
-37.5245,148.8587,2014-01-31T00:06:50,27.6,81,55
-37.532,148.8451,2014-01-31T00:06:50,30.7,83,57
-37.531,148.8598,2014-01-30T13:15:00,18.1,90,43
-37.5236,148.8444,2014-01-30T13:14:50,31.9,100,54
-37.5141,148.842,2014-01-30T13:12:30,24.3,100,48
-37.488,148.875,2014-01-30T13:11:00,16.5,86,41
-37.512,148.855,2014-01-30T13:11:00,16.4,86,41
-37.514,148.842,2014-01-30T13:11:00,24.5,100,48
-37.531,148.86,2014-01-30T13:11:00,18.3,90,43
-37.523,148.845,2014-01-30T13:11:00,32.3,100,54
-37.533,148.847,2014-01-30T13:11:00,33.1,100,55
-37.521,148.857,2014-01-30T13:11:00,26.9,100,50
-37.5331,148.8469,2014-01-30T13:08:30,32.6,100,54
-37.5215,148.8571,2014-01-30T13:08:30,26.6,100,50
-37.5119,148.8548,2014-01-30T13:08:30,16.3,85,41
-37.4886,148.8747,2014-01-30T13:08:30,16.4,85,41
-37.5362,148.8411,2014-01-30T03:50:30,33.4,86,61
-37.5132,148.8534,2014-01-30T03:49:10,22.9,81,55
-37.5345,148.8574,2014-01-30T03:48:30,57.6,94,74
-37.5374,148.8638,2014-01-30T03:47:50,37.6,87,63
-37.537,148.864,2014-01-30T03:46:40,39,88,63
-37.525,148.839,2014-01-30T03:46:40,43.6,90,67
-37.513,148.853,2014-01-30T03:46:40,22.9,81,55
-37.515,148.837,2014-01-30T03:46:40,24.5,81,55
-37.539,148.847,2014-01-30T03:46:40,71.7,96,79
-37.524,148.855,2014-01-30T03:46:40,72.7,97,81
-37.534,148.857,2014-01-30T03:46:40,54.8,93,73
-37.536,148.841,2014-01-30T03:46:40,31.4,85,60
-37.5238,148.8555,2014-01-30T03:46:30,69.3,96,80
-37.5149,148.8372,2014-01-30T03:45:20,23.9,81,55
-37.5391,148.8474,2014-01-30T03:45:10,70,96,79
-37.5256,148.8393,2014-01-30T03:45:00,41.2,89,66
-37.5356,148.8848,2014-01-28T15:02:30,17.1,86,42
-37.2554,148.4706,2014-01-28T15:00:40,16,86,42
-37.5333,148.8718,2014-01-28T14:58:50,18.1,89,43
-37.5068,148.8934,2014-01-28T14:58:00,16,83,40
-37.4909,148.8757,2014-01-28T14:56:10,18.9,94,44
-37.5407,148.8563,2014-01-28T14:55:50,20.4,93,44
-37.256,148.465,2014-01-28T13:23:20,13.5,81,40
-37.539,148.862,2014-01-28T13:23:10,28.3,100,52
-37.5395,148.8618,2014-01-28T13:20:50,28.2,100,52
-37.256,148.4649,2014-01-28T13:20:50,13.4,80,40
-37.537,148.8702,2014-01-28T04:07:20,86.8,100,89
-37.7437,147.2455,2014-01-28T04:02:40,47.9,93,72
-37.4666,148.922,2014-01-28T04:02:40,64.5,96,79
-37.4927,148.8667,2014-01-28T04:02:40,44.3,92,71
-37.4835,148.8648,2014-01-28T04:02:40,35.9,89,66
-37.3872,147.4318,2014-01-28T04:02:40,81.8,99,86
-37.4681,148.9102,2014-01-28T04:01:50,26.3,85,60
-37.26,148.4701,2014-01-28T03:59:50,36.1,88,64
-37.744,147.245,2014-01-28T03:59:00,48.6,93,73
-37.534,148.893,2014-01-28T03:59:00,32.1,87,63
-37.535,148.882,2014-01-28T03:59:00,137.9,100,104
-37.537,148.87,2014-01-28T03:59:00,84.6,100,88
-37.483,148.865,2014-01-28T03:59:00,36.2,89,66
-37.466,148.922,2014-01-28T03:59:00,65,96,79
-37.468,148.91,2014-01-28T03:59:00,26.7,85,60
-37.28,148.461,2014-01-28T03:59:00,33,87,62
-37.538,148.858,2014-01-28T03:59:00,36.4,89,66
-37.26,148.47,2014-01-28T03:59:00,36.3,88,64
-37.261,148.458,2014-01-28T03:59:00,29.7,86,61
-37.385,147.446,2014-01-28T03:59:00,72.4,97,82
-37.493,148.866,2014-01-28T03:59:00,45.1,92,72
-37.377,147.43,2014-01-28T03:59:00,44.1,91,70
-37.271,148.459,2014-01-28T03:59:00,20.4,80,54
-37.387,147.432,2014-01-28T03:59:00,82.3,99,86
-37.545,148.884,2014-01-28T03:59:00,82.4,99,86
-37.546,148.872,2014-01-28T03:59:00,100.7,100,93
-37.2616,148.4581,2014-01-28T03:58:50,29.5,86,61
-37.3775,147.4299,2014-01-28T03:58:20,43.7,91,69
-37.5462,148.8722,2014-01-28T03:57:30,99.5,100,93
-37.5385,148.8583,2014-01-28T03:57:20,37.8,90,67
-37.3855,147.4461,2014-01-28T03:56:50,72,97,82
-37.5448,148.8839,2014-01-28T03:56:40,81.4,99,86
-37.534,148.8937,2014-01-28T03:56:40,33.4,88,64
-37.5355,148.8819,2014-01-28T03:56:40,141.2,100,105
-37.2803,148.4614,2014-01-28T03:56:40,30.9,86,61
-37.271,148.4595,2014-01-28T03:56:40,20.4,80,54
-37.893,145.762,2014-01-27T15:57:40,25.7,100,49
-37.893,145.767,2014-01-27T15:57:40,33.4,100,54
-37.8923,145.767,2014-01-27T15:48:40,33.3,100,54
-37.8924,145.7619,2014-01-27T15:48:30,25.7,100,49
-37.8974,145.7777,2014-01-27T12:41:30,46.8,100,63
-37.899,145.752,2014-01-27T12:40:30,70,100,76
-37.886,145.749,2014-01-27T12:40:30,20.8,94,45
-37.887,145.768,2014-01-27T12:40:30,54.7,100,68
-37.534,148.87,2014-01-27T12:40:30,24,99,47
-37.889,145.743,2014-01-27T12:40:30,27.8,100,51
-37.545,148.872,2014-01-27T12:40:30,33.1,100,54
-37.897,145.778,2014-01-27T12:40:30,46.8,100,63
-37.5346,148.8696,2014-01-27T12:39:30,23.8,99,47
-37.8993,145.7516,2014-01-27T12:38:50,70.1,100,76
-37.8864,145.7484,2014-01-27T12:38:50,20.7,94,44
-37.8871,145.7677,2014-01-27T12:38:50,54.7,100,68
-37.8891,145.7426,2014-01-27T12:38:50,27.8,100,51
-37.5453,148.872,2014-01-27T12:38:50,32.7,100,53
-37.483,148.8713,2014-01-23T13:08:40,27.4,100,48
