station,date,air_temperature_celcius,relative_humidity,wind_speed_knots
2002-022A,2019-02-27,20,62.6,10.1
2002-022A,2019-02-28,21,59.5,12.4
2002-022A,2019-03-01,22,62,7.9
2002-022A,2019-03-02,20,58.8,11.5
2002-022A,2019-03-03,20,52.9,17
2002-022A,2019-03-04,19,51.5,10.2
2002-022A,2019-03-05,21,51.7,7.2
2002-022A,2019-03-06,23,53.4,6.1
2002-022A,2019-03-07,19,60.2,6.4
2002-022A,2019-03-08,20,59.7,8.6
2002-022A,2019-03-09,21,58.1,5.3
2002-022A,2019-03-10,20,62.2,7.1
2002-022A,2019-03-11,25,58.3,7.1
2002-022A,2019-03-12,28,58.4,11.9
2002-022A,2019-03-13,18,53.3,10.8
2002-022A,2019-03-14,18,51.1,8.1
2002-022A,2019-03-15,21,52.8,4.1
2002-022A,2019-03-16,24,55.2,5.8
2002-022A,2019-03-17,23,63.8,7.1
2002-022A,2019-03-18,20,67.4,8.5
2002-022A,2019-03-19,18,57.5,16.1
2002-022A,2019-03-20,18,55.6,12.8
2002-022A,2019-03-21,20,58.4,6.1
2002-022A,2019-03-22,23,61.9,8
2002-022A,2019-03-23,23,60.6,10.1
2002-022A,2019-03-24,17,53.4,9.4
2002-022A,2019-03-25,18,50.6,6
2002-022A,2019-03-26,17,49.9,12.2
2002-022A,2019-03-27,13,47,7.9
2002-022A,2019-03-28,14,45.8,6.5
2002-022A,2019-03-29,14,45.7,9.2
2002-022A,2019-03-30,12,43.4,9.3
2002-022A,2019-03-31,15,47.7,5.9
2002-022A,2019-04-01,16,47.5,5.4
2002-022A,2019-04-02,17,47.2,4.9
2002-022A,2019-04-03,19,44.2,7.8
2002-022A,2019-04-04,21,47,13.2
2002-022A,2019-04-05,19,52.8,12.5
2002-022A,2019-04-06,11,48.2,10.8
2002-022A,2019-04-07,14,50.4,12.8
2002-022A,2019-04-08,14,52.5,7
2002-022A,2019-04-09,14,52.4,6.7
2002-022A,2019-04-10,16,54.9,5.9
2002-022A,2019-04-11,13,48.5,5.3
2002-022A,2019-04-12,12,44,4.7
2002-022A,2019-04-13,15,49.3,3.6
2002-022A,2019-04-14,13,51.4,4.6
2002-022A,2019-04-15,15,56.1,5.1
2002-022A,2019-04-16,22,52.8,9.1
2002-022A,2019-04-17,20,53.5,7.2
2002-022A,2019-04-18,17,58.1,11.7
2002-022A,2019-04-19,18,58.9,5.5
2002-022A,2019-04-20,17,59.3,4.2
2002-022A,2019-04-21,19,60.5,7
2002-022A,2019-04-22,14,52.8,9.3
2002-022A,2019-04-23,11,40.8,12.2
2002-022A,2019-04-24,12,48.2,7.3
2002-022A,2019-04-25,16,54.8,8.3
2002-022A,2019-04-26,15,51.9,6.6
2002-022A,2019-04-27,15,45.6,10.2
2002-022A,2019-04-28,14,49.2,10.5
2002-022A,2019-04-29,10,42.6,8.9
2002-022A,2019-04-30,10,43.1,4.7
2002-022A,2019-05-01,10,43.3,2.6
2002-022A,2019-05-02,14,47.4,7.1
2002-022A,2019-05-03,12,45.1,11.9
2002-022A,2019-05-04,12,45,10.5
2002-022A,2019-05-05,12,49.9,6.1
2002-022A,2019-05-06,12,49,4.6
2002-022A,2019-05-07,10,45.7,3.7
2002-022A,2019-05-08,9,45.3,2.5
2002-022A,2019-05-09,14,47.9,5.3
2002-022A,2019-05-10,9,44,2.8
2002-022A,2019-05-11,10,46.8,5.3
2002-022A,2019-05-12,10,47,5.2
2002-022A,2019-05-13,12,48.8,4.2
2002-022A,2019-05-14,13,49.4,3.8
2002-022A,2019-05-15,14,49.9,6.8
2002-022A,2019-05-16,12,51.6,3.4
2002-022A,2019-05-17,14,50.1,8.7
2002-022A,2019-05-18,14,51,9.9
2002-022A,2019-05-19,17,48.7,10.5
2002-022A,2019-05-20,15,49.9,7.9
2002-022A,2019-05-21,14,48.4,7.5
2002-022A,2019-05-22,14,50.7,8.6
2002-022A,2019-05-23,13,48.5,7.1
2002-022A,2019-05-24,14,48.1,13.7
2002-022A,2019-05-25,9,41.2,10
2002-022A,2019-05-26,12,42.8,12.1
2002-022A,2019-05-27,8,41.6,8.3
2002-022A,2019-05-28,11,43.8,6.5
2002-022A,2019-05-29,11,43.2,5.5
2002-022A,2019-05-30,12,47,4.8
2002-022A,2019-05-31,8,43.3,3.9
2002-022A,2019-06-01,9,43.2,4.9
2002-022A,2019-06-02,12,47.6,9.1
2002-022A,2019-06-03,9,40.8,6.7
2002-022A,2019-06-04,8,40.7,5.3
2002-022A,2019-06-05,10,46.3,4.6
2002-022A,2019-06-06,10,47.1,4.6
2002-022A,2019-06-07,8,44.5,4.7
2002-022A,2019-06-08,10,44.9,5.5
2002-022A,2019-06-09,12,49.4,4.4
2002-022A,2019-06-10,8,43.1,3.4
2002-022A,2019-06-11,11,46.4,6.5
2002-022A,2019-06-12,11,45.4,5.2
2002-022A,2019-06-13,8,42.6,2
2002-022A,2019-06-14,10,45.6,4.5
2002-022A,2019-06-15,10,47.9,4.1
2002-022A,2019-06-16,11,45.1,5.6
2002-022A,2019-06-17,11,45.3,10.6
2002-022A,2019-06-18,10,45.9,3.2
2002-022A,2019-06-19,10,41.4,9.4
2002-022A,2019-06-20,11,43.9,11.2
2002-022A,2019-06-21,10,37.9,8.5
2002-022A,2019-06-22,11,44.2,8.7
2002-022A,2019-06-23,10,45.7,3.6
2002-022A,2019-06-24,9,41,8.2
2002-022A,2019-06-25,10,43.7,7.2
2002-022A,2019-06-26,10,42.1,9.4
2002-022A,2019-06-27,5,34.9,4.3
2002-022A,2019-06-28,5,33.1,5.8
2002-022A,2019-06-29,6,30.8,5.7
2002-022A,2019-06-30,11,45.1,11.5
2002-022A,2019-07-01,12,47.2,8.8
2002-022A,2019-07-02,9,42.4,7.2
2002-022A,2019-07-03,9,40.1,7.5
2002-022A,2019-07-04,9,41.2,9.8
2002-022A,2019-07-05,9,42.8,9.3
2002-022A,2019-07-06,10,39.4,9.6
2002-022A,2019-07-07,10,44.4,5.6
2002-022A,2019-07-08,6,39,1.8
2002-022A,2019-07-09,9,39,5.6
2002-022A,2019-07-10,12,40.7,16.7
2002-022A,2019-07-11,9,40,8.6
2002-022A,2019-07-12,6,37.1,5.8
2002-022A,2019-07-13,10,35.6,14.5
2002-022A,2019-07-14,12,41.8,14.7
2002-022A,2019-07-15,10,44.8,8.8
2002-022A,2019-07-16,10,43.5,12
2002-022A,2019-07-17,7,40.5,8.1
2002-022A,2019-07-18,8,39.3,7.7
2002-022A,2019-07-19,11,35.3,18.2
2002-022A,2019-07-20,10,44.7,8
2002-022A,2019-07-21,12,44.7,11.4
2002-022A,2019-07-22,13,44,13.6
2002-022A,2019-07-23,8,43.8,7.3
2002-022A,2019-07-24,11,43.5,13.1
2002-022A,2019-07-25,11,40.5,13.4
2002-022A,2019-07-26,15,41.5,17
2002-022A,2019-07-27,9,42,4.6
2002-022A,2019-07-28,7,40.5,3.1
2002-022A,2019-07-29,7,40.7,3.7
2002-022A,2019-07-30,5,38.6,1.8
2002-022A,2019-07-31,8,44.6,3.9
2002-022A,2019-08-01,10,41,14.1
2002-022A,2019-08-02,11,40.4,19.3
2002-022A,2019-08-03,9,41.1,12.7
2002-022A,2019-08-04,9,42.9,8.9
2002-022A,2019-08-05,12,44.9,7.9
2002-022A,2019-08-06,14,43.7,17
2002-022A,2019-08-07,15,41.6,15
2002-022A,2019-08-08,12,43.9,12
2002-022A,2019-08-09,12,47,7.7
2002-022A,2019-08-10,15,41.2,13.8
2002-022A,2019-08-11,14,44.6,7.7
2002-022A,2019-08-12,14,49.9,13.7
2002-022A,2019-08-13,13,42.5,14
2002-022A,2019-08-14,10,39.9,12.6
2002-022A,2019-08-15,8,41,11
2002-022A,2019-08-16,7,37.9,5.7
2002-022A,2019-08-17,8,37.2,5.5
2002-022A,2019-08-18,9,40.4,6.9
2002-022A,2019-08-19,12,43.3,7
2002-022A,2019-08-20,10,44.1,7.3
2002-022A,2019-08-21,9,42.2,6.4
2002-022A,2019-08-22,12,40.4,5.9
2002-022A,2019-08-23,11,39.7,11.8
2002-022A,2019-08-24,7,37.2,6.2
2002-022A,2019-08-25,8,40.8,5.5
2002-022A,2019-08-26,10,41.4,6.9
2002-022A,2019-08-27,8,39.3,4.7
2002-022A,2019-08-28,8,36.3,6.3
2002-022A,2019-08-29,13,38.4,11.5
2002-022A,2019-08-30,17,38.7,16.8
2002-022A,2019-08-31,12,41,12.9
2002-022A,2019-09-01,8,35,14.4
2002-022A,2019-09-02,8,38.6,12.8
2002-022A,2019-09-03,10,43.7,9.5
2002-022A,2019-09-04,10,43.6,9.7
2002-022A,2019-09-05,9,41.9,9.2
2002-022A,2019-09-06,9,43.9,5.7
2002-022A,2019-09-07,11,41.7,8.7
2002-022A,2019-09-08,14,47.4,10.6
2002-022A,2019-09-09,13,51.1,6
2002-022A,2019-09-10,9,40.1,12.1
2002-022A,2019-09-11,12,44.5,11.1
2002-022A,2019-09-12,11,46.2,10.5
2002-022A,2019-09-13,9,37.9,9.1
2002-022A,2019-09-14,14,36,15.9
2002-022A,2019-09-15,14,39.3,17.7
2002-022A,2019-09-16,9,41.2,6.7
2002-022A,2019-09-17,14,41.7,12.3
2002-022A,2019-09-18,15,47.3,8.6
2002-022A,2019-09-19,20,43.6,10.3
2002-022A,2019-09-20,17,46.3,11.7
2002-022A,2019-09-21,14,44,14.4
2002-022A,2019-09-22,9,42.1,7.6
2002-022A,2019-09-23,11,40.8,6.4
2002-022A,2019-09-24,15,44.8,8.3
2002-022A,2019-09-25,13,43.6,9
2002-022A,2019-09-26,14,41.6,13.1
2002-022A,2019-09-27,11,41.6,7.9
2002-022A,2019-09-28,12,47.9,6.7
2002-022A,2019-09-29,11,44.2,5.8
2002-022A,2019-09-30,13,46.2,5.6
2002-022A,2019-10-01,19,50.3,7.7
2002-022A,2019-10-02,12,47.5,15
2002-022A,2019-10-03,11,45.3,8.5
2002-022A,2019-10-04,17,46.4,9.5
2002-022A,2019-10-05,18,54.6,12
2002-022A,2019-10-06,12,44.4,7.8
2002-022A,2019-10-07,13,42.5,8
2002-022A,2019-10-08,15,48.2,14.7
2002-022A,2019-10-09,15,44.5,10.2
2002-022A,2019-10-10,12,44.2,6.2
2002-022A,2019-10-11,11,43.2,5.9
2002-022A,2019-10-12,13,50.7,6.1
2002-022A,2019-10-13,19,54.3,5.9
2002-022A,2019-10-14,22,46.8,8
2002-022A,2019-10-15,26,52.2,13.7
2002-022A,2019-10-16,15,51,9.6
2002-022A,2019-10-17,13,42,11.4
2002-022A,2019-10-18,12,47.3,9.7
2002-022A,2019-10-19,13,50.3,8.6
2002-022A,2019-10-20,14,49.5,6
2002-022A,2019-10-21,15,53.7,6.8
2002-022A,2019-10-22,14,51,9.1
2002-022A,2019-10-23,13,50.4,7.9
2002-022A,2019-10-24,22,46.9,12.9
2002-022A,2019-10-25,15,48.7,8.5
2002-022A,2019-10-26,17,44.9,16.1
2002-022A,2019-10-27,11,43.2,8.1
2002-022A,2019-10-28,13,47.1,8.1
2002-022A,2019-10-29,13,50.1,8.5
2002-022A,2019-10-30,12,43.8,6.7
2002-022A,2019-10-31,11,40.4,9.2
2002-022A,2019-11-01,11,41.4,7.7
2002-022A,2019-11-02,13,43.3,9.4
2002-022A,2019-11-03,13,44.1,12.9
2002-022A,2019-11-04,12,42.7,10
2002-022A,2019-11-05,12,46.6,6.7
2002-022A,2019-11-06,14,50.9,5.9
