latitude,longitude,power,confidence,surface_temperature_celcius
-37.505,148.822,37.8,88,64
-37.48,148.822,109.7,100,95
-37.319,148.913,35.4,86,61
-37.278,148.508,41.7,89,66
-35.625,141.984,42.5,94,75
-35.621,141.991,100.5,100,97
-37.476,148.86,18.9,80,54
-37.483,148.846,18.1,80,54
-37.478,148.811,200.9,100,118
-35.605,141.961,20.1,87,63
-35.248,142.354,44.1,95,78
-35.24,142.35,33,93,72
-35.246,142.377,124.1,100,104
-35.223,142.305,16.6,87,63
-35.272,142.368,46.1,95,77
-35.259,142.372,193.8,100,120
-35.235,142.359,37,93,74
-35.26,142.408,22.6,86,66
-36.292,147.28,57.4,97,81
-35.241,142.386,17.1,85,62
-35.229,142.332,24.5,90,67
-35.265,142.399,76.1,100,89
-35.2455,142.3777,125.5,100,104
-35.84,141.0947,94,100,95
-37.0613,142.2793,36.4,94,74
-35.79,141.0788,30.5,91,69
-35.6207,141.9921,101.8,100,97
-35.6342,141.9875,28.7,84,69
-35.8185,141.0687,66.8,99,86
-35.8542,141.0897,199.7,100,120
-37.4792,148.8228,112.2,100,96
-36.9773,142.4487,62.1,97,82
-37.0559,142.2544,17.5,81,64
-37.2682,148.5112,43.1,90,67
-37.5048,148.8228,37.9,88,64
-35.2345,142.3601,37.7,94,74
-37.1341,142.2468,34.3,92,70
-35.8612,141.1131,134.4,94,105
-37.0766,142.4118,79.8,99,85
-37.0828,142.2649,39.4,94,74
-37.3185,148.9135,35.8,86,62
-37.0755,142.2941,59.4,98,82
-37.0777,142.3541,224.3,100,124
-35.2479,142.3556,45.2,96,78
-35.8042,141.0794,138.1,100,107
-35.8538,141.0822,126.1,94,103
-37.0957,142.2604,33,92,70
-35.8257,141.0997,20.4,88,64
-37.0379,142.4225,86.8,90,90
-37.0575,142.3872,117,98,99
-37.0539,142.3085,29.2,83,70
-37.0797,142.3,173.6,100,115
-35.8042,141.0737,168.3,100,115
-35.2596,142.409,23.4,87,66
-35.6053,141.9617,20.7,87,63
-37.2619,148.5065,39.5,89,65
-37.2755,148.4968,56.6,94,74
-37.1398,142.2724,85.1,87,90
-35.2226,142.3062,17.3,87,63
-35.2286,142.3332,25.2,90,68
-35.2404,142.3868,17.7,86,63
-35.2395,142.351,33.8,93,73
-35.2589,142.3732,194.3,100,120
-35.2649,142.3997,76.4,100,89
-35.2723,142.3688,46.4,95,77
-36.2916,147.2808,59.3,97,82
-35.6404,142.0152,52.7,97,81
-35.6117,141.9893,73.2,100,87
-35.6253,141.9848,43.2,94,75
-35.6316,142.0123,44,95,76
-35.6451,142.0078,39.8,94,74
-35.7827,141.0531,63.2,98,84
-35.797,141.0481,132.3,100,106
-37.3276,148.9108,31.2,85,59
-37.2663,148.4994,64.1,96,78
-37.2775,148.5087,42,89,66
-35.7825,141.0475,49.2,96,79
-35.7968,141.0425,75.4,100,90
-37.2847,148.4942,36.4,87,63
-35.8327,141.0636,37.7,94,75
-35.847,141.0586,60,97,83
-35.8614,141.1207,103.8,100,96
-35.8464,141.0511,43.7,81,76
-37.4738,148.8487,73.1,98,82
-37.4758,148.8606,18.4,80,53
-37.4773,148.8111,205.2,100,119
-37.483,148.8463,18,80,53
-37.0173,142.3808,27.2,89,73
-37.0507,142.4185,119.9,100,99
-37.052,142.3622,166.2,100,114
-37.0639,142.416,64.3,96,79
-37.0649,142.3581,103.3,100,96
-37.0594,142.3333,65.7,99,85
-37.0703,142.383,181,100,115
-37.0668,142.3043,33.6,91,71
-37.0742,142.2751,30.9,92,71
-37.0831,142.3787,41.1,91,68
-37.0908,142.3509,182.6,100,115
-37.0871,142.2708,61.6,98,84
-37.0999,142.2663,53.6,97,80
-37.0699,142.2692,31.2,92,71
-37.0868,142.3443,222.4,100,124
-37.0884,142.29,160.3,100,112
-37.1132,142.3388,47.5,94,74
-37.1085,142.2559,56.9,97,81
-37.126,142.3348,28.8,88,64
-37.1213,142.2513,47,95,76
-37.147,142.2424,25.5,89,65
-36.2817,147.2678,61.1,100,72
-36.9756,142.3234,69.6,100,78
-37.0138,142.433,23.5,100,52
-35.7396,141.9883,15.6,83,41
-37.0195,142.3708,99.6,100,90
-37.0039,142.4109,31,100,57
-36.9903,142.428,24,100,52
-35.661,141.992,32.3,100,56
-35.739,141.989,15.7,84,41
-35.659,142.012,36.5,100,59
-37.0353,142.3987,225.8,100,122
-37.0157,142.4124,62.1,100,74
-36.9526,142.3759,53.2,100,70
-37.0395,142.4148,89,100,85
-37.047,142.401,13,87,42
-37.035,142.399,224.4,100,121
-37.033,142.42,83,100,82
-37.037,142.378,31.9,100,58
-37.023,142.398,226.7,100,122
-37.025,142.377,114.5,100,94
-37.039,142.415,88.7,100,85
-37.041,142.394,55.5,100,71
-37.031,142.372,24.7,100,53
-37.016,142.413,61.6,100,74
-37.018,142.392,176.8,100,111
-37.002,142.431,23.3,100,51
-37.006,142.39,67.4,100,77
-37.011,142.328,16.9,100,47
-36.988,142.451,14.9,94,44
-36.99,142.428,24.3,100,52
-37.021,142.419,45.7,100,65
-36.996,142.369,111,100,94
-36.999,142.327,76.1,100,81
-36.978,142.427,41.9,100,64
-36.977,142.447,94,100,87
-36.982,142.387,42,100,64
-36.984,142.366,100.7,100,90
-36.986,142.346,72.1,100,79
-36.987,142.325,21.8,100,52
-36.965,142.444,12.8,89,42
-36.967,142.426,30.5,100,57
-36.97,142.386,42.5,100,64
-36.968,142.407,22.5,100,51
-36.972,142.364,66,100,76
-36.974,142.344,182.8,100,113
-37.045,142.422,18.9,99,46
-36.956,142.405,55.3,100,71
-36.96,142.363,31.3,100,57
-36.952,142.376,53.2,100,70
-36.298,147.283,16.9,91,43
-37.009,142.35,122.6,100,97
-37.014,142.433,23.9,100,52
-36.992,142.41,14.9,95,45
-36.282,147.268,61,100,72
-37.019,142.371,98.8,100,90
-36.277,147.16,39.2,100,61
-36.278,147.149,14.9,89,43
-36.975,142.324,69.5,100,78
-37.004,142.411,31,100,57
-36.291,147.27,71.5,100,77
-36.994,142.388,54.6,100,71
-36.28,147.28,49.9,100,66
-37.007,142.371,202.6,100,117
-37.027,142.414,81.9,100,83
-36.289,147.282,88.4,100,84
-36.95,142.397,51.3,100,69
-36.958,142.385,208.2,100,118
-37.043,147.955,20.7,89,42
-37.269,148.508,17.7,88,42
-37.271,148.496,17.4,87,42
-36.9857,142.3453,71.7,100,79
-36.2893,147.2816,89,100,84
-37.521,148.875,26.9,100,50
-38.134,146.197,23.6,98,46
-36.9666,142.4254,30.5,100,57
-36.9565,142.4045,56.7,100,72
-35.6609,141.9915,31.9,100,56
-36.9583,142.3844,212.5,100,119
-36.9767,142.4469,93.4,100,87
-37.0276,142.4136,82.6,100,83
-37.037,142.3782,32.2,100,58
-36.2769,147.1602,39,100,61
-35.6591,142.0115,36.1,100,59
-37.5216,148.8745,26.6,100,50
-37.2694,148.5075,17.6,88,42
-36.2985,147.2833,16.8,91,43
-36.2909,147.2696,72,100,77
-37.0433,147.9548,20.6,88,42
-37.0452,142.422,18.8,98,46
-37.0251,142.3768,115.8,100,95
-37.0314,142.372,24.1,100,52
-37.0058,142.39,67.5,100,77
-37.0075,142.3703,202.7,100,117
-37.0094,142.3497,122.6,100,97
-37.0113,142.3282,16.7,100,47
-36.9883,142.4502,14.8,93,44
-36.992,142.4098,14.7,95,45
-36.9994,142.3266,76.1,100,81
-36.9839,142.3658,100.1,100,90
-36.9683,142.4066,22.2,100,51
-36.9701,142.3859,42.6,100,64
-36.9602,142.3624,32.2,100,58
-36.9506,142.3969,51.4,100,69
-37.271,148.4962,17.4,87,42
-38.1339,146.1971,23.4,97,46
-37.0471,142.4005,12.9,87,42
-37.0334,142.4199,83.5,100,83
-37.0216,142.4183,46.3,100,65
-37.0234,142.3974,229.2,100,122
-37.0414,142.394,55.3,100,72
-37.0176,142.3914,178.1,100,112
-37.0021,142.4303,23,100,51
-36.9939,142.3881,54.6,100,71
-36.9957,142.3684,110.9,100,94
-36.9785,142.4264,41.6,100,64
-36.9821,142.3862,41.7,100,64
-36.9875,142.3249,21.4,100,51
-36.965,142.4441,12.7,88,42
-36.9721,142.364,66.2,100,76
-36.9738,142.3437,183,100,113
-36.2801,147.2797,50,100,66
-36.2785,147.1485,14.7,88,42
-35.6694,142.0094,134.2,100,106
-35.2376,142.2379,26.6,93,72
-35.7094,141.908,46.3,94,75
-35.6714,142.0026,156.3,100,111
-35.2721,142.3668,121.2,87,103
-35.229,142.2733,45.2,97,80
-35.2468,142.3497,37.1,95,76
-34.6339,141.8948,54.6,98,83
-35.7894,141.8377,86.9,100,90
-35.8455,141.0514,139.4,100,110
-35.2486,142.2726,85.8,100,95
-35.257,142.2371,58.5,99,85
-35.6793,141.9692,36.2,93,73
-35.2418,142.3556,25.7,92,71
-35.708,141.9151,50.4,95,77
-35.8316,141.0466,60.5,100,87
-35.8593,141.0563,179.2,100,118
-35.2402,142.3083,54.4,98,84
-35.2336,142.2671,62.2,100,87
-35.6568,141.9972,100.5,100,96
-35.6788,141.9045,43.1,92,74
-35.6802,141.8974,36,81,68
-35.6421,141.9919,44.6,86,74
-35.7371,141.9257,28.9,90,67
-35.7226,141.9203,23.6,88,64
-35.6547,142.0042,72.9,100,88
-35.2441,142.2788,66.6,100,88
-35.257,142.3612,47.1,96,79
-34.6421,141.8602,32.8,93,73
-35.6774,141.9761,95.3,100,95
-34.6571,141.8655,51.7,97,81
-35.7866,141.8419,74.4,99,86
-35.2637,142.2781,115,100,102
-34.6489,141.9001,27.6,92,71
-35.8521,141.0223,81.1,100,94
-35.7292,141.959,10.6,80,56
-35.2656,142.3254,205.1,100,122
-35.2354,142.3145,35.6,95,76
-36.9954,142.3683,60.2,84,81
-35.6628,141.9708,46.9,96,78
-35.9339,140.989,81.8,100,89
-35.9137,141.0129,65.9,83,86
-35.9064,140.9793,57.2,95,83
-35.2892,142.339,144.6,87,106
-35.2894,142.295,178.5,100,115
-35.2743,142.2895,228.7,100,126
-35.2505,142.3199,123,100,105
-35.2592,142.2842,160.8,100,113
-35.2677,142.2489,37.8,89,73
-35.2527,142.2434,100,100,98
-35.2553,142.3138,101.6,100,99
-35.2317,142.3441,13.4,87,65
-35.2251,142.3028,17.1,90,67
-35.242,142.2317,20.6,91,68
-34.6432,141.9028,32.1,93,73
-34.6516,141.8682,87.9,100,94
-35.7044,141.9185,80.1,100,92
-36.969,142.387,76.3,100,89
-36.959,142.406,38.6,93,72
-36.981,142.397,202.4,100,121
-35.794,140.996,58.8,100,89
-35.787,141.026,37.9,87,78
-35.796,141.01,194.8,100,123
-35.797,141.024,87.7,100,97
-35.799,141.038,78.4,100,92
-35.801,140.966,126.3,100,106
-35.803,140.98,113.3,100,104
-35.808,141.022,191.7,100,121
-35.804,140.994,113.9,100,104
-35.811,140.964,76.8,100,92
-35.814,140.992,157,100,114
-35.818,141.021,160.4,100,114
-35.81,140.972,154.8,100,113
-35.812,140.986,111.2,100,102
-35.813,141,187,100,119
-35.817,141.029,205.2,100,122
-35.818,141.043,96.8,100,97
-35.838,141.04,82.9,100,91
-35.769,141.043,43.4,96,79
-35.786,141.012,15.6,90,70
-35.815,141.015,181.5,100,118
-35.248,142.311,49.2,86,77
-35.255,142.377,36.7,87,72
-35.253,142.36,170.7,100,114
-35.609,141.971,28.2,92,70
-35.621,141.985,186.4,100,120
-35.632,141.983,164.7,100,115
-35.623,142.001,35.9,94,75
-35.635,142.015,43.3,95,77
-35.635,141.918,30.3,87,71
-35.637,141.934,48.2,94,81
-35.642,141.982,194,100,122
-35.646,142.013,65.7,99,86
-35.646,141.917,68.3,100,87
-35.662,142.059,108.3,100,100
-35.655,141.996,56.1,96,84
-35.664,142.075,38.5,94,75
-35.646,141.975,33.1,95,76
-35.649,142.007,139.3,100,108
-35.654,142.055,34.4,93,73
-35.655,142.071,36.1,94,74
-35.65,141.91,36.7,94,74
-35.658,141.989,68.2,100,87
-35.651,141.926,68.4,100,88
-35.66,142.005,27.9,87,68
-35.666,142.069,44.7,95,77
-35.705,141.918,79.8,100,92
-35.706,141.934,35.1,92,73
-35.726,141.915,91.2,100,96
-35.729,141.907,42,96,78
-35.731,141.923,42.6,96,78
-35.765,141.838,32.7,93,72
-35.767,141.853,204.7,100,123
-35.68,141.89,25.2,90,68
-35.679,141.986,58.9,97,81
-35.681,142.002,23.8,80,63
-35.678,141.874,44.5,95,77
-35.223,142.305,25.8,93,72
-35.225,142.321,36,95,76
-35.235,142.32,40.1,95,77
-35.239,142.352,95.3,100,97
-35.226,142.314,41.8,85,78
-35.232,142.264,96.8,100,97
-35.24,142.345,49.6,96,79
-35.228,142.331,35.7,94,74
-35.237,142.313,136.6,100,107
-35.242,142.362,141.1,100,108
-35.221,142.289,11.7,88,64
-35.241,142.369,35.3,94,74
-35.6369,141.9348,49,94,81
-36.959,142.4068,39.3,93,72
-35.6348,142.0156,45.1,96,78
-35.8073,141.023,193.2,100,121
-35.6459,141.9174,69.5,100,88
-35.2418,142.3624,142.2,100,108
-35.7853,141.0123,15.8,89,70
-35.804,140.9947,114.8,100,105
-35.7061,141.9343,35.4,92,74
-35.7988,141.0389,80.9,100,93
-35.2275,142.3314,35.8,94,74
-35.8178,141.0436,97.1,100,97
-35.2404,142.3694,37.3,94,74
-35.6314,141.9838,168.7,100,116
-35.6535,142.0555,34.5,93,73
-35.6808,142.0027,24,81,63
-35.6551,142.0716,36.3,94,74
-35.7869,141.0264,38.2,88,78
-35.6485,142.0076,139.5,100,108
-35.6421,141.9822,195.6,100,122
-35.6494,141.911,37.5,94,74
-35.8114,140.9868,111.3,100,102
-35.2207,142.2896,11.9,88,64
-35.2351,142.3205,40.8,95,77
-35.2367,142.3134,137.6,100,107
-35.7258,141.9151,92.1,100,96
-35.2259,142.3383,23.4,91,69
-35.2544,142.3772,37.4,88,72
-35.7938,140.9964,60.9,100,90
-35.6352,141.9191,30.9,88,71
-35.6576,141.9901,68.9,100,88
-35.765,141.8385,33,93,72
-35.813,141.001,187.3,100,119
-35.2224,142.3058,27,93,72
-35.2242,142.3221,37.4,95,77
-35.2386,142.353,96.8,100,97
-35.2259,142.3151,41.7,83,78
-35.2317,142.2647,97.7,100,97
-35.2401,142.3461,50.2,96,79
-35.2476,142.3118,49.8,86,77
-35.2527,142.3608,172.2,100,115
-35.6082,141.9713,28.1,92,70
-35.6207,141.9855,186.8,100,120
-35.6224,142.0014,36.1,94,75
-35.6455,142.0139,66.5,99,86
-35.6545,141.9964,57,96,84
-35.6615,142.0601,110,100,101
-35.6633,142.0761,39.5,95,76
-35.6452,141.9759,32.9,95,76
-35.651,141.9268,69.2,100,88
-35.6593,142.006,28.5,88,69
-35.6659,142.0699,45.3,95,78
-35.6791,141.9868,59,97,81
-35.678,141.8746,44.6,95,77
-35.6797,141.8903,25.3,90,68
-35.729,141.908,42.2,96,78
-35.7307,141.9238,42.9,96,78
-35.7667,141.8541,204.8,100,123
-35.7682,141.044,43.4,96,78
-35.7955,141.0106,199.6,100,124
-35.7971,141.0247,90.4,100,97
-35.8007,140.9665,127.2,100,107
-35.8023,140.9806,114,100,105
-35.8108,140.9648,78,100,92
-35.8141,140.993,158.9,100,115
-35.8174,141.0213,162.4,100,115
-35.8099,140.9727,155.1,100,113
-35.8146,141.0152,181.7,100,118
-35.8162,141.0294,205.6,100,122
-35.8382,141.0402,83.9,100,91
-36.9684,142.3874,77.8,100,89
-36.9807,142.3978,204,100,121
-35.2334,142.2867,25,100,53
-35.6577,141.9845,16.4,91,43
-35.6599,141.9971,23.1,100,49
-35.2281,142.3138,28.7,93,56
-35.6673,141.982,17.9,92,44
-35.226,142.3015,62.1,100,75
-35.2355,142.2991,139.1,100,102
-35.2376,142.3115,55.4,100,72
-35.2397,142.3238,46.4,100,67
-35.2239,142.2891,67.6,100,77
-35.2427,142.3175,34.9,100,59
-35.2218,142.2767,22.3,100,50
-35.2469,142.3422,29,100,55
-35.2268,142.3126,24.3,100,48
-35.219,142.285,28.8,100,52
-35.224,142.262,18.8,88,42
-35.221,142.281,31,100,53
-35.232,142.29,23.5,100,47
-35.239,142.317,31.9,100,53
-35.227,142.313,24.6,100,48
-35.2191,142.2852,28.7,100,51
-35.2394,142.3166,31.5,100,52
-35.2317,142.2893,23.2,100,47
-35.2241,142.2621,18.7,88,42
-35.221,142.2804,31,100,53
-35.6519,141.9543,66.8,87,89
-35.6806,141.949,203.6,100,122
-35.7447,141.877,33.8,90,76
-35.7569,141.8566,18,91,69
-35.7763,141.0445,34.6,91,69
-35.6413,141.9634,80,87,93
-35.6594,141.9673,109.7,100,102
-35.7432,141.8881,34.1,81,76
-35.6684,141.9692,180,94,119
-35.776,141.044,34.9,91,69
-35.773,140.997,131,100,106
-35.776,140.974,235.5,87,128
-35.764,141.869,134.7,94,108
-35.766,141.858,35.9,93,77
-35.757,141.856,18,89,69
-35.743,141.888,34.4,81,76
-35.694,141.917,34.6,80,73
-35.68,141.949,194.8,100,120
-35.684,141.927,138.4,100,108
-35.682,141.938,205.1,100,122
-35.685,141.915,135.3,100,108
-35.668,141.969,189.1,94,120
-35.674,141.925,49.5,85,82
-35.658,141.978,103.3,94,99
-35.659,141.967,112,100,102
-35.661,141.956,99.7,100,99
-35.794,140.977,74.9,93,85
-35.662,141.945,194.8,100,121
-35.652,141.954,67.4,87,89
-35.653,141.943,47.9,84,80
-35.64,141.974,25.2,82,70
-35.641,141.963,81,87,94
-35.731,141.908,38.3,82,75
-35.745,141.877,34.2,90,77
-35.7946,140.9776,73.8,93,85
-35.7732,140.9968,130.1,100,106
-35.731,141.9083,38.2,82,75
-35.6398,141.9745,24.9,82,70
-35.6578,141.9783,100.9,94,98
-35.6821,141.9379,214.3,100,124
-35.7659,141.8586,35.5,90,77
-35.7644,141.8697,133.2,94,108
-35.6943,141.9176,35.1,82,73
-35.6837,141.9268,145.1,100,110
-35.6852,141.9157,141.9,100,109
-35.6609,141.9562,98.3,100,99
-35.6625,141.9451,192.4,100,120
-35.6535,141.9432,47.4,84,80
-35.7762,140.9739,233.8,87,127
-35.657,141.936,31.3,86,69
-35.657,141.949,87.3,100,93
-35.717,141.95,43.2,88,79
-35.74,141.943,34.7,85,74
-35.66,141.954,69.4,100,87
-35.626,141.964,18.7,86,63
-35.7168,141.9509,43.4,87,79
-35.6599,141.9545,70.7,100,87
-35.6261,141.9645,19,86,63
-35.6564,141.9363,32.2,87,70
-35.6568,141.9496,88.2,100,93
-35.7393,141.9442,35.2,85,74
-37.582,144.689,19.5,87,62
-37.59,144.683,25.6,89,66
-37.5818,144.6897,18.9,87,62
-37.5901,144.6832,23.3,88,65
-37.5304,143.4776,95.3,100,97
-37.53,143.477,94.6,100,97
-37.52,143.474,18.4,89,65
-37.532,143.47,186.9,100,119
-37.53,143.484,44.1,95,77
-37.542,143.473,49.6,86,78
-37.5421,143.4732,51.3,88,78
-37.5298,143.4841,42.9,94,77
-37.5322,143.4704,184,100,118
-37.5206,143.4748,20.5,90,66
-36.96,144.488,26.2,85,60
-36.9605,144.4883,25.6,85,60
-35.906,145.154,36.9,100,54
-35.9063,145.1538,36.5,100,54
-34.793,141.404,19,81,55
-34.796,141.402,23.2,83,57
-34.7927,141.4055,18.9,81,54
-34.7961,141.403,25,84,58
-37.5276,143.0467,120.8,100,99
-34.8206,141.4125,29.2,91,69
-34.832,141.402,26.1,90,68
-34.836,141.378,44.9,95,76
-34.838,141.366,14.4,85,60
-34.816,141.436,36.9,92,72
-34.818,141.424,90.2,100,93
-34.82,141.412,29.4,91,69
-34.805,141.446,34.5,91,69
-34.807,141.434,140.7,100,107
-34.809,141.422,20.4,87,63
-34.811,141.41,72.5,100,87
-34.822,141.4,136,100,107
-34.824,141.388,203.7,100,122
-34.826,141.376,57.1,97,82
-34.813,141.398,88.4,100,93
-34.836,141.3785,44,95,76
-34.838,141.3664,13.8,85,60
-37.53,143.033,76.4,98,84
-37.518,143.044,72.8,98,82
-37.527,143.046,126.4,100,100
-37.539,143.036,37.4,89,66
-37.542,143.022,19.3,81,55
-34.8112,141.4102,72,100,87
-37.5419,143.0227,21,82,57
-34.8226,141.4004,135.3,100,107
-34.8051,141.4466,34.1,91,69
-37.5396,143.036,39.7,90,67
-37.5299,143.0333,72.8,98,83
-34.832,141.4027,25.5,90,67
-34.8166,141.4367,36.7,92,71
-34.8186,141.4246,89.6,100,93
-34.8246,141.3883,202.7,100,122
-34.8266,141.3762,56.8,97,82
-34.8072,141.4344,139.7,100,107
-34.8092,141.4223,20.1,87,62
-34.8132,141.3981,87.7,100,92
-36.449,143.436,34.7,93,72
-36.437,143.434,14.1,81,60
-36.439,143.414,22.9,89,65
-36.444,143.421,40,94,75
-36.4392,143.4141,20.6,88,64
-36.4494,143.4368,37.4,93,73
-36.4558,143.4231,24.3,88,67
-36.4437,143.4218,39.2,94,74
-36.526,145.912,153.7,100,109
-36.529,145.906,82.3,100,88
-36.532,145.921,41.4,92,71
-36.5321,145.9216,41.5,92,71
-36.5291,145.9058,82.5,100,88
-36.5262,145.9127,155,100,109
-37.9462,143.5278,22.3,80,53
-37.946,143.528,22.4,80,53
-37.248,142.901,37.5,90,67
-37.258,142.903,29.7,87,63
-37.2484,142.9008,38.8,91,68
-37.2581,142.9034,29.2,87,63
-36.547,145.622,22.1,82,56
-36.558,145.624,38.8,89,66
-36.5476,145.6223,22,82,56
-36.5581,145.6241,38.6,89,66
-37.295,143.395,31.7,85,59
-37.296,143.384,54.3,93,72
-37.2965,143.384,53.8,92,72
-37.2949,143.3954,31.4,84,59
-37.5062,144.2677,39.3,88,63
-37.5104,144.2638,58.1,93,73
-36.9018,145.0398,44.1,93,73
-36.793,144.321,33.9,89,65
-36.794,144.333,28.9,83,62
-36.7943,144.3328,29.1,84,62
-36.7926,144.3217,34.1,89,65
-36.851,143.742,28.6,86,61
-36.851,143.742,26.6,85,60
-37.945,146.787,57.2,89,76
-37.9456,146.7874,56.8,89,75
-37.462,143.921,50.8,90,67
-37.462,143.921,50.2,90,67
-36.587,143.862,36.1,90,67
-36.587,143.8625,36.2,90,67
-34.456,142.158,19,87,62
-34.4566,142.158,18.3,86,61
-34.459,142.152,33.6,100,48
-34.4594,142.1516,33.4,100,48
-34.453,142.159,68.3,100,71
-34.4526,142.1587,67.4,100,70
-34.4544,142.1546,79.5,100,77
-34.454,142.155,79.4,100,77
-34.454,142.147,18.6,82,56
-34.466,142.153,22.7,84,59
-34.466,142.1538,22.1,84,59
-34.4545,142.1477,18.1,82,56
-34.4566,142.1512,25.2,84,41
-34.4571,142.1578,61.7,100,67
-34.4581,142.1642,35,100,49
-36.8081,143.8852,25.4,85,60
-36.79,143.8812,47.4,93,72
-36.7916,143.87,25.9,86,61
-36.808,143.885,25.3,85,60
-36.81,143.874,52.2,94,75
-36.799,143.883,46.8,93,72
-36.801,143.872,40.9,91,70
-36.79,143.881,45.9,92,72
-36.791,143.87,24.8,85,60
-36.695,144.223,86.1,100,89
-36.696,144.212,39.2,91,68
-36.686,144.221,23.7,85,59
-37.136,143.708,22.2,82,55
-37.134,143.72,31.1,86,61
-38.047,143.902,32.3,84,59
-37.581,143.544,36.1,85,60
-36.6948,144.2233,85,100,88
-38.0467,143.9018,34.1,85,60
-37.5814,143.5441,35.6,85,60
-37.136,143.7085,21.7,81,55
-37.1344,143.7198,30.5,86,61
-36.8097,143.874,52.3,94,75
-36.7991,143.8832,46.1,93,72
-36.8007,143.872,40.3,91,69
-36.6964,144.2121,38.6,91,68
-36.6858,144.2212,23.5,85,59
-37.128,143.72,53.3,92,71
-37.129,143.714,26.6,81,55
-37.132,143.731,26,81,55
-37.132,143.7314,25.5,81,54
-37.1281,143.7206,54.1,92,71
-37.1287,143.7146,26,81,55
-37.084,143.656,24.4,82,56
-37.0846,143.6559,24.2,82,56
-37.0701,143.6478,71,96,79
-36.841,143.762,49.9,91,70
-36.842,143.746,29.2,83,58
-37.07,143.647,71.9,96,79
-37.068,143.664,75.3,97,81
-37.0684,143.6646,74.5,97,80
-36.8408,143.7625,47.3,91,68
-36.8425,143.7459,27.3,82,56
-36.4281,143.6182,49.7,91,70
-36.4265,143.6045,50.2,91,70
-36.863,147.618,38.9,86,61
-36.8632,147.6182,38.3,86,61
-36.659,143.253,37.7,87,62
-37.03,143.723,28.8,81,55
-36.657,143.246,37.1,87,62
-36.516,144.456,26.1,81,54
-36.511,144.461,26.1,81,54
-37.0293,143.7234,28.5,81,55
-36.6584,143.2535,38.8,87,63
-36.6563,143.2468,37.1,87,62
-36.5112,144.4621,26.6,81,55
-36.516,144.4564,25.7,80,54
-36.84,143.6885,61.4,94,75
-36.8179,144.0841,78.9,98,83
-36.818,144.084,79.5,98,83
-36.84,143.688,60.9,94,75
-36.83,143.686,75.4,97,81
-36.8306,143.6861,78.7,98,83
-35.947,143.818,25.6,80,54
-37.706,144.206,47.2,100,58
-37.151,141.147,41.1,86,62
-37.833,143.79,33.6,83,57
-35.084,143.266,27.5,81,55
-37.952,142.084,46.6,86,62
-36.144,143.591,30.8,82,56
-37.144,143.922,89.5,99,86
-37.135,143.92,45.9,89,66
-37.395,143.258,41.3,100,54
-36.512,141.459,188,100,112
-36.508,141.479,52.1,89,65
-36.524,141.463,42.8,84,59
-36.646,142.814,174.9,100,109
-36.65,142.795,58.3,91,69
-37.71,143.52,38.4,82,56
-37.149,141.252,105.3,100,89
-37.151,141.239,42.8,83,60
-38.131,141.27,55.9,89,66
-38.127,141.288,39.1,82,56
-38.138,141.269,78.9,95,76
-37.701,143.339,36.7,80,53
-36.102,144.668,49.4,88,63
-36.107,144.648,43.8,85,60
-38.539,146.525,38.8,82,56
-38.534,146.522,42.2,84,58
-38.535,146.515,40.6,83,57
-37.807,141.794,73.5,89,76
-37.795,141.781,76.7,95,77
-37.429,143.247,42.7,83,58
-37.403,143.275,33.7,100,48
-37.404,143.26,32.8,100,47
-37.426,143.515,43.1,85,59
-37.404,143.252,40.5,83,57
-37.42,143.51,43.5,85,59
-37.4,143.267,41.2,81,55
-37.513,143.407,66.6,88,74
-37.508,143.412,53.4,84,66
-38.328,146.265,38.1,82,56
-38.427,146.614,89.2,97,82
-36.155,145.481,73.2,95,76
-37.418,143.542,44.5,80,60
-37.816,141.792,71.6,94,74
-37.806,141.795,39.9,83,57
-38.319,146.528,87.5,97,81
-38.323,146.505,72.8,94,74
-38.321,146.517,234,100,121
-38.31,146.526,48.4,86,61
-38.312,146.515,168.9,100,107
